P0,P1,P2
12293.15752,11617.83347,14864.85667
12676.58466,11837.93427,14992.69945
12036.84815,11246.21925,14609.49126
12156.72339,11276.03482,15102.78857
12124.11573,11451.65672,14449.08565
12478.18708,11913.38779,14776.78309
13636.21012,11733.85621,13751.4723
13637.35541,11597.75703,15871.2238
13056.19461,11771.33099,14715.37556
13233.0255,11574.83982,15251.83878
14522.21937,11870.11754,15263.34463
13237.2904,11676.989,14608.36007
11324.93428,11863.33238,15319.67587
13857.47371,11227.83607,14826.98741
11782.80807,11919.45294,15718.63951
13792.33587,11439.2573,15388.55037
13053.97137,11385.36797,14996.66656
12240.68395,11238.29481,15022.95711
11440.95956,10702.311,16072.64842
13484.74183,11515.05026,15032.5237
13269.49552,11054.82441,15094.12727
11676.3768,11327.54438,15866.50423
13367.27236,11475.09931,15841.46125
11452.35879,11355.12682,14174.59111
11587.85011,12021.1098,14910.59044
11626.63697,10738.31011,14282.07512
12324.11669,11618.65824,15379.67432
13650.10394,11656.43494,15108.55313
11742.98245,12319.80648,14599.45266
12785.55011,12004.27688,15180.15629
13533.95401,12939.32268,14733.19905
12352.40333,11742.81884,14704.63916
13811.34328,10922.48094,14852.27665
12024.23003,11106.58633,15426.89366
11799.77686,11727.53811,14892.16625
10926.00267,12000.17729,15418.41741
11298.97121,11485.62397,15007.92525
12756.63934,11284.99101,15653.89109
11992.37016,11611.55538,15371.0696
13899.43397,10749.80734,15094.34766
12062.55625,11584.07034,14658.57591
13405.79173,11178.47514,15931.58042
11678.65138,11207.16149,15198.18288
13541.60756,11702.26921,14287.08562
13758.96106,10834.06809,15683.15195
13286.51585,11346.73175,16147.56443
13194.29109,11128.45199,14147.25662
13230.53698,11576.72618,15761.0492
13141.00838,11162.72121,14205.49226
12172.5193,12599.51203,14830.14195
13116.798,10358.32305,15980.64576
13435.41399,11276.25638,15546.13026
12851.74598,11094.18593,15785.67503
12146.22165,11007.28813,14415.89151
13508.29995,11177.76605,15178.93927
12884.72896,11717.50872,15141.267
12043.42505,10608.02072,15880.07306
12739.88966,10856.21303,15305.77339
14090.84191,12243.72249,15676.51541
12066.10642,12215.34356,14970.45393
13595.34044,11101.38287,14659.13809
12428.30407,11577.87995,15283.01911
12446.10323,11052.2588,14602.73363
10786.14995,11563.42832,14225.00146
12680.29326,11399.35668,14315.45876
11701.70446,10984.32718,14791.84293
12684.27593,11309.10016,15642.3744
14332.65679,11686.72002,14737.89588
11907.62438,11416.05908,15594.5961
11672.47133,11406.42777,14003.10088
12275.89422,11725.20683,15122.21242
13325.8128,11557.17118,16151.12344
13385.18367,11998.8376,15385.3221
13427.8344,11810.33015,14805.53488
12856.14577,11871.7727,14471.18271
13845.78917,10600.22704,14723.7151
13177.29978,11234.1165,14542.41454
11558.67793,11483.19254,15349.0021
12532.55427,11905.95856,14390.04241
11878.61363,10974.99813,15910.4887
12307.01049,12127.7665,15362.05533
12865.26984,11363.60569,14759.91278
13472.43801,11743.41006,13713.7651
13361.12022,11486.30523,14773.08484
12787.95203,11379.63062,15395.63994
13521.23232,11450.94552,14484.83094
12990.12057,11455.92492,15198.35406
14008.75455,11192.16717,14413.13099
13224.81474,11474.57398,15235.03715
12081.13933,10900.24141,14914.22798
12170.10206,11078.17402,14874.7284
13071.47338,12124.38566,15590.83279
12745.55092,10830.33423,14788.02344
12964.79187,10969.67622,16171.09956
13446.4884,11903.76616,14177.7792
12626.44232,11425.72123,14908.90837
13144.24334,11461.91958,15018.11622
12370.5367,12447.96497,15940.56125
10554.93393,10871.85175,15323.0731
12845.32664,11505.6094,15057.72615
11633.37541,11688.89207,14705.94247
12486.89484,11889.69838,14343.58565
12011.53751,11965.21793,14531.27558
12323.13007,11337.26852,14264.32405
13309.30183,10931.3655,14921.37328
11753.57981,11689.41733,14914.01428
11218.71792,11475.68275,15550.18708
13435.54961,11689.64093,15533.68087
13012.66213,11225.69623,14790.3878
13351.12489,11851.48797,15353.2487
12847.04261,12068.17609,14801.62208
11857.69585,11794.31343,14853.64208
12470.31963,10917.05054,15036.52683
11554.94341,11602.31178,15655.74516
13329.8035,11476.73801,15010.59925
12515.18927,11849.70614,16015.24078
12970.12889,11159.12439,14426.32327
13882.14256,11313.91253,15201.31416
13478.63738,11566.05467,14986.05923
12639.73736,11331.84525,15607.32049
11942.82181,11674.98546,15629.99169
13249.33912,12377.00257,14433.55031
12886.3985,11441.44213,15405.15335
11857.19312,11758.83134,15272.92882
12894.53635,10634.76412,14868.79729
11217.0565,11928.8422,15236.34701
13854.00794,12101.27679,15081.6232
12677.38162,11792.69643,15606.53867
12501.87869,11569.09422,15245.0984
11983.05367,11628.67491,15355.71765
13375.77497,12675.46973,14606.32929
12518.72136,12675.58329,14751.2534
11950.52682,11275.84986,14931.59427
13485.12334,11052.44874,14700.92302
13023.84267,12023.99292,15374.29362
12992.31267,11530.89314,14532.69355
11508.09858,11716.63837,15006.8934
12370.42706,10927.32121,14824.14587
12477.50203,11157.18192,15252.56282
10956.48016,12757.46539,15251.02067
13340.09429,11662.69982,14489.30295
12659.89323,11137.72921,15238.98055
12696.36573,12055.08806,13984.68923
13087.48683,11178.46528,14734.97604
12530.46377,12061.36055,15268.90631
13121.8547,11969.45881,15093.18823
13947.53727,11517.66063,14320.59859
13204.40124,11838.43457,14881.19657
10289.19626,12355.78082,14532.00078
13438.44196,11205.02476,15250.13719
15020.87446,11698.70632,14515.28767
12890.4348,11413.34652,15691.7666
12076.7825,11370.54877,14343.87623
11827.91355,12304.11226,13905.23492
12287.00988,12147.7536,15375.31199
13455.75621,12036.90398,16016.7656
13517.80321,11575.23868,15369.02333
10886.15341,11495.96598,14738.30682
11857.5834,11453.13375,15029.09273
12276.92023,10569.56254,15324.27858
12552.5197,10947.15859,15038.83433
11948.32845,11378.22569,14843.47719
12115.72746,12201.5368,15298.51575
13064.32347,11707.40424,14306.12878
10979.51246,11614.86809,15392.47084
11170.39393,10805.55245,15563.834
13482.35806,11144.18078,14471.17224
11088.48305,11260.03684,15067.56758
13712.74919,12305.75445,15645.8564
13228.14338,10595.7647,14642.14702
12242.6139,11673.73057,15139.54587
12605.82677,11824.44082,14066.30438
14108.0091,11515.20742,14689.7742
13287.48205,11422.0068,14608.90717
12529.12452,11310.65655,14835.59894
12426.46973,11247.16379,15431.825
12410.11473,10938.90672,13846.18859
12012.25308,11541.36153,14234.91928
12414.69649,11695.24852,14894.37373
11272.19759,10692.092,14388.68895
12344.21474,11683.97807,14653.6813
11197.81583,11346.50612,14515.08393
12149.42327,11393.9366,14471.54664
11086.28121,12356.28178,14749.56984
13397.00682,11488.87702,15521.88966
13454.79955,11691.2106,15768.93585
12348.80094,11244.06949,14329.62639
11611.76503,11527.29568,14653.44471
13614.71504,12545.70329,14414.98607
14743.58534,11127.30867,14236.70578
11288.94158,11291.0984,15131.71425
12323.61485,11917.95324,14989.82499
12534.98245,11077.12077,15389.3158
13370.82731,11380.52874,14983.20184
12482.1151,11146.81505,15255.78537
11712.90656,11160.23779,14978.65219
11769.82166,11989.83013,14652.67958
11407.55974,11479.38705,15328.18687
12250.14647,11435.47417,14915.88751
10335.8425,10607.54945,15351.81044
12508.21271,11561.50686,14313.83476
10950.76581,11498.81472,15011.47874
11767.02078,11932.36136,15121.30797
11933.57316,11440.00683,15488.22822
13235.26349,10497.92724,14351.73516
12785.39385,11286.78654,14946.73701
11816.91408,11329.98283,14995.10311
13550.22947,12275.97156,14889.61567
12801.3588,11326.78021,14914.40647
13095.85893,11232.51173,15462.95926
13177.66684,10875.66863,14484.62098
11115.27385,11185.85409,15720.56633
12252.03337,11509.41421,15194.41868
12728.46866,11684.89447,14661.34999
12143.42056,11374.00431,14628.08805
12395.37365,11953.97358,15216.37046
13211.30991,11592.70861,15315.20158
12111.4628,11302.97062,15438.27076
13905.49857,11191.79911,14922.47415
12065.56245,11388.16958,16035.40074
13823.94504,12705.94719,14803.83342
10567.59589,11685.69094,14737.75078
10894.33633,11973.09921,14745.40827
12966.0032,11207.4026,14655.253
12916.87704,11224.08981,15639.27535
10882.99946,11626.71913,14527.68367
13112.98316,10912.78568,14984.62552
13086.21124,11403.85572,15205.58091
11600.28485,12282.21131,14637.89625
11315.88456,11820.09198,15296.28129
13068.75642,11158.63145,14283.40797
11170.46041,11524.19769,14181.86352
14196.95431,11074.00936,15877.45494
13013.94899,11771.1991,14868.75768
14633.79422,11814.3154,15052.7943
12732.78646,11112.43582,14581.91135
10311.60277,10838.10821,15331.27329
11016.62581,11889.39266,14762.4469
11796.57621,11468.16585,14692.13301
12116.72944,11829.15881,14911.90501
13303.39198,10965.70539,14431.37907
12655.32135,11069.12728,14898.00352
13718.12668,11705.32563,15483.53831
12217.98335,11424.19423,14894.82105
13865.35052,11658.91499,15157.95404
12400.25966,11086.35334,15379.72541
12536.94682,10782.72085,14959.1222
14432.08216,11345.93044,15012.40386
11614.17128,11655.03127,14605.97039
12670.67351,11976.68134,13754.21362
13171.28272,11441.92174,14846.3236
11552.78954,11063.70363,13644.37621
12653.85939,11376.0554,14980.16582
13057.79593,11481.84487,15532.98992
12710.1037,11710.93363,15522.00549
13225.49157,11724.05997,14415.14095
12486.24969,12122.16167,15930.12826
12973.25301,10999.25163,14787.83088
11638.25483,11702.49506,14738.45029
12861.94017,11552.34926,15260.87127
12892.07077,12443.5672,15037.67645
12407.28813,11920.90703,13649.66657
12624.71937,11669.6284,15283.02977
13999.67354,11039.79454,15424.67045
12700.73334,11092.85557,15396.30898
12065.09872,11259.35918,14718.90417
11970.33932,10949.82946,14492.83489
11737.9247,10989.75055,15358.81312
13547.15863,12644.1719,15663.9412
12685.50601,11320.7825,15735.98522
10351.34176,11158.22253,14650.1585
12831.34164,11813.84082,14855.14737
12983.56638,11124.40302,14787.5359
12389.70169,12171.78525,15777.39043
12047.06734,11024.92688,15413.00166
13567.2405,11058.08889,14727.97048
10690.34145,11883.60208,14593.60647
12734.02699,12139.24533,15200.05121
12785.28409,11148.2912,14259.31271
14938.77251,11362.27784,15217.3271
11935.49177,11680.34851,15081.43876
12825.96018,11189.52374,15383.66257
14500.16681,10654.06622,14650.23818
12872.06791,11436.75709,15559.68937
13789.56765,11707.53297,15140.63956
12311.56157,10889.97624,15006.07384
11610.49248,11041.2628,14358.28094
13530.60903,11375.50318,15201.88089
13243.5949,11430.42224,15135.30124
12729.20318,10972.26477,14365.69073
13323.18566,11506.7824,14291.23334
12346.08884,11433.92712,14077.35845
13266.81452,12198.9354,14532.57882
12326.20903,11272.04638,15071.07649
12656.0838,11119.98999,14354.31472
13677.59542,11983.43351,15658.32034
13097.1023,11353.46573,14294.31262
10849.454,11048.24723,14471.2671
12140.71965,11816.35367,15549.33244
11155.00056,11461.67505,14364.53401
13949.45626,11206.16053,15375.89339
13689.69848,11697.10163,14197.94144
13030.59067,11708.88429,15066.02225
12932.74953,11746.6584,14911.15546
12655.57675,11426.31667,14706.74514
11705.20729,11086.28828,14874.62151
13243.33435,11131.23773,14263.67835
14023.9332,11515.75489,15438.92272
11546.9988,12569.9963,14530.32136
14051.51195,11406.83463,14699.27996
11172.36814,11748.24153,14742.11548
11254.4635,11593.39756,15258.35234
11336.45742,11344.21317,15370.14065
10647.12829,11316.96715,15201.11204
12874.34973,11158.39986,14069.66145
12885.73066,10946.52993,14711.2509
15124.51304,11954.81476,15348.44566
12373.25374,12332.91518,14801.24824
12034.99757,10722.00952,14929.41364
11085.30468,11202.68562,14604.62965
10002.74505,11348.21059,15563.01496
11232.99144,11096.46926,14629.67827
12054.53217,10913.41699,14895.24679
13179.15917,11586.81162,15499.21981
11532.31378,11443.35185,14861.43528
12978.96092,11620.45776,15045.32082
12586.82167,10804.9252,16217.91702
12305.9455,11635.91229,14545.43833
10472.28126,11541.33875,15027.69241
12600.80267,12348.10492,15696.22383
12679.29137,11795.00403,15299.57676
13423.60389,11717.28511,14479.346
11260.92833,12094.11551,15774.37588
13979.73089,11376.8328,14982.21347
13772.2942,11359.20504,15475.68024
12360.62786,11292.06195,15317.23223
11549.94868,11353.14057,14273.60786
13540.71662,11199.51625,14486.5855
13215.25523,11562.84625,14729.94395
11578.32655,11462.86733,14534.1053
11354.08321,10702.66895,15705.29031
13100.32198,11439.58272,15649.80978
12640.97491,11155.76288,14880.79351
12186.80116,11629.81313,14711.7105
11526.99967,11785.13315,14921.46494
11379.75758,11338.90122,15529.68021
13772.36126,10779.44297,14784.21128
13143.31104,11218.9611,15004.67385
12129.2989,12021.9266,15438.59223
13524.38443,12336.92609,14608.33658
11461.76478,11329.83427,15297.11345
10381.56172,11151.55567,14856.5584
13026.3177,11301.55776,14502.04214
13375.79214,11392.99938,15014.68773
13161.96919,11667.17964,14963.77554
13283.3536,11353.28916,14952.56792
11844.2488,11240.59328,14978.34697
12318.49223,11313.82838,15239.59125
12624.98968,10894.04253,14307.91689
11382.07936,11247.83381,15386.95713
12547.42078,11090.91581,15561.2252
11447.83277,11238.24111,15785.9072
11616.83581,11613.98186,14781.27332
12171.22351,11698.68905,15119.9823
13103.86899,11568.84913,14750.52477
11459.89918,11809.25002,14946.66553
12980.66471,11637.99531,14356.32485
11707.45875,11226.65302,15700.70111
13370.98367,11924.00144,15168.82209
11953.92145,11721.76443,14715.03041
13354.16781,11467.35162,15147.35663
11264.38932,11947.61486,15868.24454
11206.5001,11312.87816,14854.82706
11141.24309,11496.93291,14378.26283
14040.11747,11601.21073,14986.20683
14704.01062,11100.97952,15182.53913
12044.6999,12075.36707,15256.35886
13821.17983,11901.06751,15238.96873
11898.07719,10665.76718,14614.747
12470.34909,11541.07487,15346.81321
13732.72565,11496.05194,14897.34976
12117.89148,11215.94898,14357.41352
10869.41141,11869.63398,14436.53786
13091.99331,11316.57947,14878.89473
12403.97534,11597.04069,14432.89582
13681.00463,11560.76447,14556.05519
13404.61316,11934.39027,15537.25849
12763.952,11105.31057,15415.06408
11863.54013,10946.96957,15329.63994
12176.71484,11045.6206,15316.7279
12620.62319,11243.93336,15596.25232
13584.81275,11950.55379,15117.24282
12563.38232,10739.75589,15523.10174
10770.3342,11410.3139,14804.91549
10962.8077,11084.44281,15280.30842
12442.06656,11915.44,14729.79043
12315.05639,11753.35465,13666.56791
13517.68752,11068.10453,14173.34579
10595.90099,11485.89662,15251.13894
14519.72924,11490.86046,14908.25645
10827.65118,11769.69314,15093.1748
12649.63166,11325.13217,14092.27675
12031.67754,11322.14604,15126.16621
12501.76865,11672.99393,14991.70717
14105.33543,11501.87211,15812.04079
13072.13657,11860.06185,14472.6593
12372.85176,11993.666,14930.41565
13989.5194,11100.54127,15777.87299
11637.16252,11559.92657,14376.37149
11297.31126,11944.99488,15811.36083
11222.64923,11782.2874,14505.19201
13199.70921,11181.14245,15163.25392
11721.7853,11771.9847,15648.22875
11836.08612,11514.94379,15029.3917
12929.00735,11637.8014,14385.58807
13096.29004,12229.8347,15049.31914
13051.28489,11834.92818,15108.78181
10837.65287,11185.16419,14799.67775
11499.21577,11286.98067,15086.21292
14233.04573,11585.64,15282.88322
13772.81466,11031.91218,14831.99926
12207.61503,10942.3435,15479.4093
11232.29635,11504.27264,15180.10033
12036.71253,11794.69597,15196.8714
11989.07344,12155.38971,14321.66232
11181.45098,12219.83684,14961.80921
11021.06762,11138.47752,14661.70885
11391.03842,11293.59508,15224.23873
12374.67383,11680.91072,14689.7313
12138.07808,12218.24482,15117.04332
11933.13608,11170.90085,14481.86281
12120.96393,11282.93771,15861.04326
13705.21411,11567.11091,14429.68098
11703.46051,11298.783,14568.00059
12380.14867,11424.87423,14447.16269
12928.17905,10938.00566,14717.52118
13733.49373,10673.88458,14787.00281
12063.50644,11521.13744,14853.35124
13997.81294,11752.26146,15521.65972
11163.46897,12227.09483,15240.45872
12369.98923,11725.8164,15083.37429
11281.80734,11139.31096,14818.46532
12547.55601,11598.90507,15711.17082
12801.08667,11343.26542,14978.09385
12788.30635,11762.84383,14494.51441
10997.54104,11168.92369,15974.15275
11569.81364,10899.7682,14699.25352
12048.65289,11962.56663,15018.40001
11966.62173,11495.56018,14882.08289
11698.69613,12222.39803,14776.09181
13328.98461,11319.3208,15553.15275
12105.76086,11493.74418,14949.12501
13224.07886,11820.00847,14800.607
11305.24071,11754.35854,15674.1678
12109.36067,11076.06938,14649.72773
12026.02643,11878.9773,15060.00578
11540.7169,11308.08678,16038.38114
12519.6731,11707.99162,14657.43283
12176.60081,10910.52964,15093.09702
12689.71431,10970.45407,14443.71031
14469.61889,12522.74901,14836.47373
12571.97865,12079.6078,14291.22259
11405.60845,10608.06545,14436.17923
11797.68155,11486.92225,15540.14824
11749.34801,11045.55661,14107.03487
11168.37287,11357.39167,15014.14948
12625.13432,11528.39009,14792.26484
11124.98416,11806.35997,14901.17101
11671.3352,11988.25706,15038.60844
12500.26036,11960.23351,15259.61392
13103.87436,11043.59098,15591.84258
12111.62716,11430.31196,14460.17419
12946.35021,11358.33645,14609.72096
13016.59253,11452.28165,15765.97815
12422.21401,11326.91816,14972.90934
10951.36147,12138.64407,15546.17205
11577.7727,11226.71454,15069.31997
10834.48663,11656.11657,14736.35547
12434.1263,11123.66571,14742.07573
11514.19295,11412.99907,15666.98932
12919.39716,12135.42324,14917.19314
12131.98034,11449.99128,14465.25199
12374.31467,11590.69436,14576.93048
11293.04407,11281.78609,14218.29952
